MOF,H fraction,He fraction,Li fraction,Be fraction,B fraction,C fraction,N fraction,O fraction,F fraction,Ne fraction,Na fraction,Mg fraction,Al fraction,Si fraction,P fraction,S fraction,Cl fraction,Ar fraction,K fraction,Ca fraction,Sc fraction,Ti fraction,V fraction,Cr fraction,Mn fraction,Fe fraction,Co fraction,Ni fraction,Cu fraction,Zn fraction,Ga fraction,Ge fraction,As fraction,Se fraction,Br fraction,Kr fraction,Rb fraction,Sr fraction,Y fraction,Zr fraction,Nb fraction,Mo fraction,Tc fraction,Ru fraction,Rh fraction,Pd fraction,Ag fraction,Cd fraction,In fraction,Sn fraction,Sb fraction,Te fraction,I fraction,Xe fraction,Cs fraction,Ba fraction,La fraction,Ce fraction,Pr fraction,Nd fraction,Pm fraction,Sm fraction,Eu fraction,Gd fraction,Tb fraction,Dy fraction,Ho fraction,Er fraction,Tm fraction,Yb fraction,Lu fraction,Hf fraction,Ta fraction,W fraction,Re fraction,Os fraction,Ir fraction,Pt fraction,Au fraction,Hg fraction,Tl fraction,Pb fraction,Bi fraction,Po fraction,At fraction,Rn fraction,Fr fraction,Ra fraction,Ac fraction,Th fraction,Pa fraction,U fraction,Np fraction,Pu fraction,Am fraction,Cm fraction,Bk fraction,Cf fraction,Es fraction,Fm fraction,Md fraction,No fraction,Lr fraction,Rf fraction,Db fraction,Sg fraction,Bh fraction,Hs fraction,Mt fraction,Ds fraction,Rg fraction,Cn fraction,Nh fraction,Fl fraction,Mc fraction,Lv fraction,Ts fraction,Og fraction,mean AtomicWeight,mean Column,mean Row,range Number,mean Number,range AtomicRadius,mean AtomicRadius,range Electronegativity,mean Electronegativity,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons
ADODII_w_CO2_1_relaxed,0.3448275862068966,0,0,0,0,0.45689655172413796,0,0.1810344827586207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017241379310344827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.126577931034483,9.689655172413794,1.7241379310344827,56.0,5.517241379310345,1.7,0.5482758620689655,2.34,2.565431034482758,1.6551724137931034,1.6379310344827587,0.017241379310344827,0.0,0.5,0.4947916666666667,0.005208333333333333,0.0
ADODOO_w_CO2_1_relaxed,0.3448275862068966,0,0,0,0,0.45689655172413796,0,0.1810344827586207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017241379310344827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.351725,9.689655172413794,1.7241379310344827,62.0,5.620689655172414,1.6,0.5465517241379311,2.255,2.5668965517241378,1.6551724137931034,1.6379310344827587,0.0,0.1206896551724138,0.48484848484848486,0.47979797979797983,0.0,0.03535353535353536
ADODUU_w_CO2_1_relaxed,0.3448275862068966,0,0,0,0,0.45689655172413796,0,0.1810344827586207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017241379310344827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.471748275862069,9.689655172413794,1.7241379310344827,64.0,5.655172413793103,1.5,0.5448275862068965,2.23,2.5673275862068965,1.6551724137931034,1.6379310344827587,0.0,0.15517241379310345,0.48000000000000004,0.47500000000000003,0.0,0.045000000000000005
ADUWIH_w_CO2_1_relaxed,0.3221476510067114,0,0,0,0,0.4854586129753915,0,0.16554809843400448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026845637583892617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.559241297539149,10.089485458612975,1.7315436241610738,29.0,5.364653243847875,1.1,0.5559284116331096,1.79,2.5604250559284116,1.6778523489932886,1.633109619686801,0.2684563758389262,0.0,0.46875,0.45625000000000004,0.075,0.0
AFEJOK_ion_b_w_CO2_1_relaxed,0.2909090909090909,0,0,0,0,0.37272727272727274,0.08181818181818182,0.045454545454545456,0.16363636363636364,0,0,0,0,0,0.02727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.75213294181818,10.854545454545455,1.7727272727272727,28.0,5.872727272727273,1.1,0.5477272727272727,2.08,2.741090909090909,1.690909090909091,2.0727272727272728,0.18181818181818182,0.0,0.4285714285714286,0.5253456221198157,0.04608294930875576,0.0
AFENEE_w_CO2_1_relaxed,0.4528301886792453,0,0,0,0,0.4088050314465409,0.10062893081761007,0.012578616352201259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025157232704402517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.690855220125787,8.163522012578616,1.6226415094339623,46.0,4.8930817610062896,1.35,0.5125786163522014,1.51,2.4364150943396226,1.5220125786163523,1.169811320754717,0.25157232704402516,0.0,0.5170940170940171,0.39743589743589747,0.08547008547008547,0.0
AFIPAH_w_CO2_1_relaxed,0.13559322033898305,0,0,0,0,0.3559322033898305,0,0.4406779661016949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06779661016949153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.87956779661017,12.372881355932204,2.135593220338983,56.0,9.661016949152541,1.7,0.6796610169491526,2.34,2.796440677966102,1.8644067796610169,2.4745762711864407,0.06779661016949153,0.0,0.4230769230769231,0.5615384615384615,0.015384615384615385,0.0
AFITEP_w_CO2_1_relaxed,0.31683168316831684,0,0,0,0,0.5247524752475248,0.039603960396039604,0.09900990099009901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019801980198019802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.05546514851485,10.07920792079208,1.7227722772277227,29.0,5.128712871287129,1.1,0.5584158415841584,1.79,2.5288118811881186,1.683168316831683,1.5643564356435644,0.19801980198019803,0.0,0.4885057471264368,0.4540229885057471,0.0574712643678161,0.0
AFITUF_w_CO2_1_relaxed,0.25477707006369427,0,0,0,0,0.5371549893842887,0.025477707006369428,0.10615711252653928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025477707006369428,0,0,0,0,0.050955414012738856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.500990021231422,11.0276008492569,1.8980891719745223,34.0,7.053078556263269,1.1,0.6129511677282378,1.79,2.5657537154989383,1.7452229299363058,1.8301486199575372,0.7643312101910829,0.0,0.4021526418786693,0.4217221135029354,0.17612524461839532,0.0
AFIXAO_w_CO2_1_relaxed,0.3498542274052478,0,0,0,0,0.35276967930029157,0.23323615160349853,0.0058309037900874635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05830903790087463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.386140524781341,9.405247813411078,1.7667638483965014,26.0,5.720116618075802,1.1,0.5682215743440232,1.56,2.507959183673469,1.6501457725947521,1.4285714285714286,0.40816326530612246,0.0,0.4732441471571906,0.4096989966555184,0.11705685618729098,0.0
AFOTOF_w_CO2_2_relaxed,0.2891566265060241,0,0,0,0,0.5180722891566265,0,0.1686746987951807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024096385542168676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.87434048192771,10.313253012048193,1.8072289156626506,62.0,6.265060240963855,1.6,0.580722891566265,2.255,2.566024096385542,1.7108433734939759,1.7108433734939759,0.0,0.1686746987951807,0.476510067114094,0.476510067114094,0.0,0.04697986577181208
AFOTUL_w_CO2_1_relaxed,0.2891566265060241,0,0,0,0,0.5180722891566265,0,0.1686746987951807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024096385542168676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.835689879518073,10.313253012048193,1.8072289156626506,61.0,6.240963855421687,1.6,0.580722891566265,2.27,2.5656626506024094,1.7108433734939759,1.7108433734939759,0.0,0.14457831325301204,0.4797297297297297,0.4797297297297297,0.0,0.04054054054054054
AFOVAT_w_CO2_1_relaxed,0.2891566265060241,0,0,0,0,0.5180722891566265,0,0.1686746987951807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024096385542168676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.559677108433737,10.313253012048193,1.8072289156626506,56.0,6.120481927710843,1.7,0.5831325301204819,2.34,2.563975903614458,1.7108433734939759,1.7108433734939759,0.024096385542168676,0.0,0.49650349650349646,0.49650349650349646,0.006993006993006993,0.0
AFOVEX_w_CO2_1_relaxed,0.2891566265060241,0,0,0,0,0.5180722891566265,0,0.1686746987951807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024096385542168676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.588846506024097,10.313253012048193,1.8072289156626506,57.0,6.144578313253012,1.6,0.580722891566265,2.32,2.564457831325301,1.7108433734939759,1.7108433734939759,0.024096385542168676,0.024096385542168676,0.4930555555555555,0.4930555555555555,0.006944444444444445,0.006944444444444445
AFOVIB_w_CO2_1_relaxed,0.2891566265060241,0,0,0,0,0.5180722891566265,0,0.1686746987951807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024096385542168676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.001713975903616,10.313253012048193,1.8072289156626506,63.0,6.289156626506024,1.55,0.5795180722891565,2.24,2.5663855421686748,1.7108433734939759,1.7108433734939759,0.024096385542168676,0.1686746987951807,0.47333333333333333,0.47333333333333333,0.006666666666666667,0.04666666666666666
AFOVOH_w_CO2_1_relaxed,0.2891566265060241,0,0,0,0,0.5180722891566265,0,0.1686746987951807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024096385542168676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.688268192771085,10.313253012048193,1.8072289156626506,59.0,6.192771084337349,1.6,0.580722891566265,2.3,2.5649397590361445,1.7108433734939759,1.7108433734939759,0.0,0.0963855421686747,0.4863013698630137,0.4863013698630137,0.0,0.027397260273972605
AFOYIE_w_CO2_1_relaxed,0.3106796116504854,0,0,0,0,0.39805825242718446,0.23300970873786409,0.019417475728155338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038834951456310676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.136275533980585,10.116504854368932,1.766990291262136,28.0,5.611650485436893,1.1,0.5718446601941748,1.54,2.5474757281553404,1.6504854368932038,1.5728155339805825,0.3883495145631068,0.0,0.45698924731182794,0.4354838709677419,0.1075268817204301,0.0
AFOYOK_w_CO2_1_relaxed,0.1889763779527559,0,0,0,0,0.5748031496062992,0.1889763779527559,0.015748031496062992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031496062992125984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.994608346456694,11.669291338582678,1.874015748031496,28.0,6.0,1.1,0.6244094488188976,1.54,2.57,1.779527559055118,1.779527559055118,0.31496062992125984,0.0,0.45934959349593496,0.45934959349593496,0.08130081300813008,0.0
AGABIU_w_CO2_2_relaxed,0,0,0.049586776859504134,0,0,0.5041322314049587,0.09917355371900827,0.3140495867768595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03305785123966942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.753139669421488,13.950413223140496,2.0661157024793386,25.0,7.305785123966942,0.85,0.7223140495867768,2.46,2.779090909090909,1.9504132231404958,2.56198347107438,0.2644628099173554,0.0,0.40830449826989623,0.5363321799307958,0.05536332179930797,0.0
AGARUW_w_CO2_1_relaxed,0.12213740458015267,0,0,0,0,0.3435114503816794,0.12213740458015267,0.3511450381679389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061068702290076333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.060548854961834,12.564885496183207,2.122137404580153,56.0,9.32824427480916,1.7,0.6801526717557251,2.34,2.7910687022900764,1.8778625954198473,2.4580152671755724,0.061068702290076333,0.0,0.4270833333333333,0.5590277777777777,0.013888888888888888,0.0
AGONAM_w_CO2_1_relaxed,0.13186813186813187,0,0,0,0,0.45054945054945056,0,0.37362637362637363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04395604395604396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.46327010989011,12.945054945054945,2.0,47.0,7.934065934065934,1.3,0.6406593406593406,1.75,2.798571428571429,1.8681318681318682,2.3956043956043955,0.43956043956043955,0.0,0.397196261682243,0.5093457943925234,0.09345794392523364,0.0
AGONEQ_w_CO2_1_relaxed,0.09195402298850575,0,0,0,0,0.47126436781609193,0,0.39080459770114945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04597701149425287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.17386,13.494252873563218,2.045977011494253,47.0,8.25287356321839,1.3,0.6586206896551724,1.75,2.8260919540229885,1.9080459770114941,2.5057471264367814,0.45977011494252873,0.0,0.3915094339622641,0.5141509433962264,0.09433962264150943,0.0
AHAMAY_w_CO2_1_relaxed,0.17475728155339806,0,0,0,0,0.1650485436893204,0,0.4854368932038835,0,0,0,0,0,0,0.07766990291262135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0970873786407767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.678494330097088,12.58252427184466,2.0970873786407767,29.0,9.12621359223301,1.1,0.6592233009708739,1.79,2.8055339805825246,1.825242718446602,2.504854368932039,0.970873786407767,0.0,0.3443223443223443,0.4725274725274725,0.18315018315018314,0.0
AHOKIR_w_CO2_1_relaxed,0,0,0,0,0,0.2903225806451613,0,0.45161290322580644,0,0,0,0,0,0,0.12903225806451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12903225806451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.908611225806453,14.64516129032258,2.3870967741935485,23.0,11.03225806451613,0.7500000000000001,0.7774193548387097,1.54,2.8216129032258066,1.8709677419354838,2.774193548387097,1.2903225806451613,0.0,0.3152173913043478,0.4673913043478261,0.21739130434782608,0.0
AHOKIR01_w_CO2_1_relaxed,0.32,0,0,0,0,0.2,0,0.32,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.406069760000001,10.32,1.92,28.0,7.6,1.1,0.6,1.54,2.642,1.6,1.92,0.8,0.0,0.37037037037037035,0.4444444444444444,0.18518518518518517,0.0
AHOKOX_w_CO2_1_relaxed,0,0,0,0,0,0.3333333333333333,0,0.42424242424242425,0,0,0,0,0,0,0.12121212121212122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12121212121212122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.24813175757576,14.606060606060606,2.3636363636363638,23.0,10.727272727272727,0.7500000000000001,0.7727272727272727,1.54,2.8051515151515147,1.878787878787879,2.727272727272727,1.2121212121212122,0.0,0.3229166666666667,0.46874999999999994,0.20833333333333334,0.0
AJAKON_w_CO2_1_relaxed,0.2882882882882883,0,0,0,0,0.5075075075075075,0.024024024024024024,0.15015015015015015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03003003003003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.500613033033035,10.516516516516516,1.8018018018018018,47.0,6.1441441441441444,1.3,0.5795795795795796,1.75,2.568678678678679,1.7117117117117118,1.6876876876876876,0.3003003003003003,0.0,0.46266233766233766,0.4561688311688311,0.08116883116883117,0.0
AJOTEY_w_CO2_1_relaxed,0,0,0,0,0,0.012658227848101266,0,0.6329113924050633,0,0,0,0,0,0,0.20253164556962025,0,0,0,0,0,0,0,0.1518987341772152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.28935306329114,14.10126582278481,2.5063291139240507,17.0,11.670886075949367,0.7500000000000001,0.7962025316455696,1.81,2.900632911392405,2.0,3.1645569620253164,0.45569620253164556,0.0,0.3558558558558559,0.5630630630630631,0.08108108108108109,0.0
AJOVEB_w_CO2_1_relaxed,0.14457831325301204,0,0,0,0,0.46184738955823296,0,0.20080321285140562,0.14457831325301204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04819277108433735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.069722310040163,12.859437751004016,2.0,47.0,8.136546184738956,1.3,0.6269076305220883,2.29,2.843413654618474,1.855421686746988,2.4497991967871484,0.4819277108433735,0.0,0.38758389261744963,0.511744966442953,0.10067114093959731,0.0
AKEDIF_w_CO2_1_relaxed,0.35874439461883406,0,0,0,0,0.5067264573991032,0.03587443946188341,0.08071748878923767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017937219730941704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.414381614349775,9.497757847533633,1.6771300448430493,29.0,4.834080717488789,1.1,0.5403587443946188,1.79,2.497713004484305,1.641255605381166,1.4439461883408071,0.17937219730941703,0.0,0.5027472527472527,0.4423076923076923,0.05494505494505494,0.0
AKOBAF_w_CO2_1_relaxed,0.4011142061281337,0,0,0,0,0.44846796657381616,0.08913649025069638,0.05013927576601671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011142061281337047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09390991643454,8.952646239554317,1.6323119777158774,47.0,4.651810584958217,1.3,0.5194986072423399,1.75,2.488328690807799,1.5988857938718664,1.3649025069637883,0.11142061281337047,0.0,0.519927536231884,0.4438405797101449,0.03623188405797101,0.0
AKUKUO_w_CO2_1_relaxed,0.34,0,0,0,0,0.35,0.08,0.16,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.226637079999998,9.9,1.76,27.0,5.72,1.1,0.5585,1.53,2.579,1.66,1.7,0.24,0.0,0.4611111111111111,0.4722222222222222,0.06666666666666667,0.0
